Gas_Consumption,Date,Time
1.3977283914015994,2007-02-04,17:40:00
0.8240575244223506,2007-02-04,17:50:00
0.7863915104008763,2007-02-04,18:00:00
1.845843734044143,2007-02-04,18:10:00
2.0415382431647777,2007-02-04,18:20:00
1.056726596020337,2007-02-04,18:30:00
2.0058057182445714,2007-02-04,18:40:00
2.7922730199185573,2007-02-04,18:50:00
3.55475097178727,2007-02-04,19:00:00
3.3390268356471102,2007-02-04,19:10:00
2.3479121678358816,2007-02-04,19:20:00
3.1704152025861414,2007-02-04,19:30:00
3.0793285198005016,2007-02-04,19:40:00
2.2638090493939145,2007-02-04,19:50:00
1.2156054217559007,2007-02-04,20:00:00
1.9562151713500788,2007-02-04,20:10:00
1.421717797283342,2007-02-04,20:20:00
1.5254817835793688,2007-02-04,20:30:00
3.711006897391576,2007-02-04,20:40:00
4.226780912958191,2007-02-04,20:50:00
2.1777001733897667,2007-02-04,21:00:00
1.4908840869466145,2007-02-04,21:10:00
1.2946272920083597,2007-02-04,21:20:00
1.3680057181830818,2007-02-04,21:30:00
1.1310327870076664,2007-02-04,21:40:00
0.8694168818756941,2007-02-04,21:50:00
1.5532910683685337,2007-02-04,22:00:00
0.4679600939736387,2007-02-04,22:10:00
1.1465489129201387,2007-02-04,22:20:00
1.7873554025877838,2007-02-04,22:30:00
0.8525766231434397,2007-02-04,22:40:00
1.3504257000004063,2007-02-04,22:50:00
2.107095582052582,2007-02-04,23:00:00
2.618753435594926,2007-02-04,23:10:00
5.64518059976971,2007-02-04,23:20:00
1.3511197775067485,2007-02-04,23:30:00
0.9681451324670296,2007-02-04,23:40:00
0.4303793962493465,2007-02-04,23:50:00
0.2203344913711229,2007-02-05,00:00:00
0.1107462715494319,2007-02-05,00:10:00
0.1392874341241523,2007-02-05,00:20:00
0.1754908613297233,2007-02-05,00:30:00
0.3760095858332143,2007-02-05,00:40:00
0.1975026962002717,2007-02-05,00:50:00
0.2605971689860181,2007-02-05,01:00:00
0.3070542357609612,2007-02-05,01:10:00
0.1593055646616029,2007-02-05,01:20:00
0.3513639079285136,2007-02-05,01:30:00
0.3883681337545399,2007-02-05,01:40:00
0.1563733258109683,2007-02-05,01:50:00
0.2829582287767073,2007-02-05,02:00:00
0.3502796308001606,2007-02-05,02:10:00
0.2525600767105244,2007-02-05,02:20:00
0.1399622325150667,2007-02-05,02:30:00
0.2353579802180207,2007-02-05,02:40:00
0.3726550836360583,2007-02-05,02:50:00
0.4868642129090038,2007-02-05,03:00:00
0.1649381497269617,2007-02-05,03:10:00
0.3292132436136604,2007-02-05,03:20:00
0.1957620592223442,2007-02-05,03:30:00
0.399540440457521,2007-02-05,03:40:00
0.2939612352453639,2007-02-05,03:50:00
0.233616500607078,2007-02-05,04:00:00
0.3655352942990561,2007-02-05,04:10:00
0.3628770881690566,2007-02-05,04:20:00
0.3038694981419307,2007-02-05,04:30:00
0.1324569144117313,2007-02-05,04:40:00
0.4335699303260094,2007-02-05,04:50:00
0.4546413806615581,2007-02-05,05:00:00
0.6154325610168432,2007-02-05,05:10:00
0.9982129722616182,2007-02-05,05:20:00
0.8186877969000254,2007-02-05,05:30:00
1.5038530201851006,2007-02-05,05:40:00
0.3588984021687989,2007-02-05,05:50:00
0.1655970841031832,2007-02-05,06:00:00
0.4291938703893765,2007-02-05,06:10:00
0.1703382787895143,2007-02-05,06:20:00
0.295084605694156,2007-02-05,06:30:00
0.2204975203362133,2007-02-05,06:40:00
0.2893863012023353,2007-02-05,06:50:00
0.8397043085000914,2007-02-05,07:00:00
0.457164770159414,2007-02-05,07:10:00
0.9422779771908124,2007-02-05,07:20:00
0.9830987635523768,2007-02-05,07:30:00
0.9304205164334683,2007-02-05,07:40:00
0.9345245571903787,2007-02-05,07:50:00
1.0813655302293077,2007-02-05,08:00:00
2.857763526051486,2007-02-05,08:10:00
3.960321220933776,2007-02-05,08:20:00
0.7016499046205441,2007-02-05,08:30:00
3.405165150069825,2007-02-05,08:40:00
0.6222489246942681,2007-02-05,08:50:00
1.7390858043220505,2007-02-05,09:00:00
1.518311721076482,2007-02-05,09:10:00
1.1976485011730438,2007-02-05,09:20:00
1.5801966208379337,2007-02-05,09:30:00
1.3414606610387625,2007-02-05,09:40:00
1.4325880641180515,2007-02-05,09:50:00
1.082565771263236,2007-02-05,10:00:00
0.8021818700820142,2007-02-05,10:10:00
0.6349045806141176,2007-02-05,10:20:00
0.8084928269756493,2007-02-05,10:30:00
1.3348259578776005,2007-02-05,10:40:00
0.6566736522032873,2007-02-05,10:50:00
0.1683572832996542,2007-02-05,11:00:00
0.184641222788075,2007-02-05,11:10:00
0.2191903881290262,2007-02-05,11:20:00
0.2904227559605593,2007-02-05,11:30:00
0.2894997569563384,2007-02-05,11:40:00
0.245266668141469,2007-02-05,11:50:00
0.3617131489990767,2007-02-05,12:00:00
0.3462687179218683,2007-02-05,12:10:00
0.1862665858195023,2007-02-05,12:20:00
0.1188484983124831,2007-02-05,12:30:00
3.7158148960306097,2007-02-05,12:40:00
0.577098006796331,2007-02-05,12:50:00
0.2965701201005875,2007-02-05,13:00:00
0.7566106011733207,2007-02-05,13:10:00
0.4067519350374681,2007-02-05,13:20:00
0.4938015788787314,2007-02-05,13:30:00
0.159473653376322,2007-02-05,13:40:00
0.1236214552996297,2007-02-05,13:50:00
0.1787062409320969,2007-02-05,14:00:00
0.2338093070333573,2007-02-05,14:10:00
0.279771255941616,2007-02-05,14:20:00
1.4978025770688297,2007-02-05,14:30:00
0.9374402180850572,2007-02-05,14:40:00
1.51979212300684,2007-02-05,14:50:00
0.652407802080055,2007-02-05,15:00:00
0.8335490419743923,2007-02-05,15:10:00
0.6395537151927796,2007-02-05,15:20:00
1.4302664576112465,2007-02-05,15:30:00
1.0900352719075082,2007-02-05,15:40:00
1.4534352507410508,2007-02-05,15:50:00
4.543189182480468,2007-02-05,16:00:00
1.3259384293840994,2007-02-05,16:10:00
0.4618391485657992,2007-02-05,16:20:00
0.6119647516638262,2007-02-05,16:30:00
0.4109319883838262,2007-02-05,16:40:00
0.3951389433845336,2007-02-05,16:50:00
0.5089119677396609,2007-02-05,17:00:00
0.4522930815661192,2007-02-05,17:10:00
0.2920708753303612,2007-02-05,17:20:00
0.5734022559504782,2007-02-05,17:30:00
0.592706562109664,2007-02-05,17:40:00
0.5988665550876505,2007-02-05,17:50:00
0.6897500965797754,2007-02-05,18:00:00
0.69051212038956,2007-02-05,18:10:00
0.6843442985540572,2007-02-05,18:20:00
0.4516636733205932,2007-02-05,18:30:00
1.3808511571708952,2007-02-05,18:40:00
1.0920486432530618,2007-02-05,18:50:00
0.5383372716317775,2007-02-05,19:00:00
0.5946800640602689,2007-02-05,19:10:00
2.297488291055277,2007-02-05,19:20:00
5.242298415212879,2007-02-05,19:30:00
0.3193242296614796,2007-02-05,19:40:00
1.273351943979802,2007-02-05,19:50:00
0.527805461290053,2007-02-05,20:00:00
0.4737141001852585,2007-02-05,20:10:00
1.4976554002003024,2007-02-05,20:20:00
2.22520544963377,2007-02-05,20:30:00
4.638892485645648,2007-02-05,20:40:00
5.347013369531554,2007-02-05,20:50:00
2.3234006454711262,2007-02-05,21:00:00
4.246845554770665,2007-02-05,21:10:00
2.601461799021044,2007-02-05,21:20:00
1.4614943533690006,2007-02-05,21:30:00
1.7896749098354872,2007-02-05,21:40:00
0.6679752453708004,2007-02-05,21:50:00
0.9168559189608612,2007-02-05,22:00:00
0.2817933626533227,2007-02-05,22:10:00
0.8395332377600546,2007-02-05,22:20:00
0.7208024813940894,2007-02-05,22:30:00
0.5715278016296819,2007-02-05,22:40:00
0.642150577692933,2007-02-05,22:50:00
0.1170482594065352,2007-02-05,23:00:00
0.1986756249852259,2007-02-05,23:10:00
0.363656952988422,2007-02-05,23:20:00
0.2075751608273298,2007-02-05,23:30:00
0.2267990280005256,2007-02-05,23:40:00
0.451614868179453,2007-02-05,23:50:00
0.3760215382300163,2007-02-06,00:00:00
0.1035827280933305,2007-02-06,00:10:00
0.0671050044564154,2007-02-06,00:20:00
0.1634530279889128,2007-02-06,00:30:00
0.3424026629898943,2007-02-06,00:40:00
0.2866608925616708,2007-02-06,00:50:00
0.8840762965242017,2007-02-06,01:00:00
1.123849363762904,2007-02-06,01:10:00
0.6067573464411812,2007-02-06,01:20:00
0.1957983414833867,2007-02-06,01:30:00
0.1032454588335069,2007-02-06,01:40:00
0.2924319569391577,2007-02-06,01:50:00
0.3898570178813867,2007-02-06,02:00:00
0.1066528255234927,2007-02-06,02:10:00
0.2233122602528145,2007-02-06,02:20:00
0.1387377419917644,2007-02-06,02:30:00
0.2054191005350057,2007-02-06,02:40:00
0.1566720735626036,2007-02-06,02:50:00
0.1419624164103097,2007-02-06,03:00:00
0.1505404651327484,2007-02-06,03:10:00
0.1450021839732165,2007-02-06,03:20:00
0.1662395492722072,2007-02-06,03:30:00
0.1837113073819101,2007-02-06,03:40:00
0.3118359140840356,2007-02-06,03:50:00
0.2569484409183282,2007-02-06,04:00:00
0.1506021707664019,2007-02-06,04:10:00
0.1220620809334999,2007-02-06,04:20:00
0.193539571725993,2007-02-06,04:30:00
0.2415037674991614,2007-02-06,04:40:00
0.184071519713148,2007-02-06,04:50:00
0.2185290581554885,2007-02-06,05:00:00
0.2095124097905724,2007-02-06,05:10:00
0.2086073549374554,2007-02-06,05:20:00
0.1222427022708058,2007-02-06,05:30:00
0.2596393802053712,2007-02-06,05:40:00
0.3571861701025755,2007-02-06,05:50:00
0.1179108583206487,2007-02-06,06:00:00
0.1805372011190879,2007-02-06,06:10:00
0.1165921825434635,2007-02-06,06:20:00
0.2625221571841697,2007-02-06,06:30:00
0.7537009333110068,2007-02-06,06:40:00
1.005642462133798,2007-02-06,06:50:00
1.2965129427846895,2007-02-06,07:00:00
0.3390212650113701,2007-02-06,07:10:00
0.6019725003448457,2007-02-06,07:20:00
0.5844808929753246,2007-02-06,07:30:00
0.7068337360959358,2007-02-06,07:40:00
1.1451499716811313,2007-02-06,07:50:00
1.142762943282177,2007-02-06,08:00:00
2.425482331190765,2007-02-06,08:10:00
1.0691686738325892,2007-02-06,08:20:00
2.375623153815664,2007-02-06,08:30:00
2.546316264155657,2007-02-06,08:40:00
0.2863116414185592,2007-02-06,08:50:00
0.1769806285129538,2007-02-06,09:00:00
0.2129060050837787,2007-02-06,09:10:00
0.2347096718474606,2007-02-06,09:20:00
0.2624156383948244,2007-02-06,09:30:00
0.348335094985197,2007-02-06,09:40:00
2.848226117719501,2007-02-06,09:50:00
0.8179331541200602,2007-02-06,10:00:00
0.0787133530136845,2007-02-06,10:10:00
0.9090857331594572,2007-02-06,10:20:00
0.6292747685712923,2007-02-06,10:30:00
0.7352357219347686,2007-02-06,10:40:00
0.7593255234482508,2007-02-06,10:50:00
0.5954804780489745,2007-02-06,11:00:00
0.4188082551229236,2007-02-06,11:10:00
0.7484363612598588,2007-02-06,11:20:00
0.8289351892676755,2007-02-06,11:30:00
0.6413331340422195,2007-02-06,11:40:00
0.4379053863596035,2007-02-06,11:50:00
0.1996620049483326,2007-02-06,12:00:00
0.1457159201957245,2007-02-06,12:10:00
0.3500416326621476,2007-02-06,12:20:00
0.8348566175505416,2007-02-06,12:30:00
0.4540499958998421,2007-02-06,12:40:00
0.3860200197884493,2007-02-06,12:50:00
0.5899950313838815,2007-02-06,13:00:00
0.4304264034251046,2007-02-06,13:10:00
0.358702099012573,2007-02-06,13:20:00
0.8524011455853475,2007-02-06,13:30:00
0.5776081853450672,2007-02-06,13:40:00
0.4675549897989739,2007-02-06,13:50:00
0.729530626021288,2007-02-06,14:00:00
0.8040826757343134,2007-02-06,14:10:00
0.9403689877692544,2007-02-06,14:20:00
0.2801218693035254,2007-02-06,14:30:00
2.1338630350170487,2007-02-06,14:40:00
0.9504102993792776,2007-02-06,14:50:00
0.5274082507976682,2007-02-06,15:00:00
1.7688507088954404,2007-02-06,15:10:00
1.9674786267910211,2007-02-06,15:20:00
1.534339020387783,2007-02-06,15:30:00
1.630712801607178,2007-02-06,15:40:00
0.9306910373140682,2007-02-06,15:50:00
0.8746650225772705,2007-02-06,16:00:00
0.87867375102655,2007-02-06,16:10:00
0.6555225617320412,2007-02-06,16:20:00
0.9905664964067604,2007-02-06,16:30:00
0.8950060465843235,2007-02-06,16:40:00
0.1238963855936234,2007-02-06,16:50:00
0.3577020328891664,2007-02-06,17:00:00
0.2234523295281715,2007-02-06,17:10:00
0.360738195685236,2007-02-06,17:20:00
0.5366119997034994,2007-02-06,17:30:00
0.2312435410136321,2007-02-06,17:40:00
0.489768124464961,2007-02-06,17:50:00
0.537565550459904,2007-02-06,18:00:00
0.5147526712932252,2007-02-06,18:10:00
0.4854631427576626,2007-02-06,18:20:00
0.6048413178421088,2007-02-06,18:30:00
0.4155387171392273,2007-02-06,18:40:00
0.3635580275539085,2007-02-06,18:50:00
0.8733896610720446,2007-02-06,19:00:00
1.6470710732520082,2007-02-06,19:10:00
0.2675880005932431,2007-02-06,19:20:00
0.3143520444141178,2007-02-06,19:30:00
0.2813430101047773,2007-02-06,19:40:00
0.3169342495238246,2007-02-06,19:50:00
1.2875751821078396,2007-02-06,20:00:00
1.0218288562696938,2007-02-06,20:10:00
1.6540567518000544,2007-02-06,20:20:00
1.4283845441964045,2007-02-06,20:30:00
1.261127690720599,2007-02-06,20:40:00
0.6640039762538069,2007-02-06,20:50:00
1.489117404175913,2007-02-06,21:00:00
1.6057187643426762,2007-02-06,21:10:00
1.6520018751619043,2007-02-06,21:20:00
2.466346276444783,2007-02-06,21:30:00
0.745073474621758,2007-02-06,21:40:00
2.013153333053742,2007-02-06,21:50:00
0.8696364789045511,2007-02-06,22:00:00
0.9426440090758332,2007-02-06,22:10:00
1.2479413406907462,2007-02-06,22:20:00
0.1611525713154901,2007-02-06,22:30:00
0.3551118350386237,2007-02-06,22:40:00
0.1138032342209604,2007-02-06,22:50:00
0.2267818968469905,2007-02-06,23:00:00
0.257604170287275,2007-02-06,23:10:00
0.2033137621850287,2007-02-06,23:20:00
0.1576670379923436,2007-02-06,23:30:00
0.2755457799215187,2007-02-06,23:40:00
0.2115416369616674,2007-02-06,23:50:00
0.3598360087224178,2007-02-07,00:00:00
0.445945238002762,2007-02-07,00:10:00
0.2384102947973025,2007-02-07,00:20:00
0.3499264026768489,2007-02-07,00:30:00
0.0679065401678613,2007-02-07,00:40:00
0.1091552381564647,2007-02-07,00:50:00
0.3270173295873794,2007-02-07,01:00:00
0.1141249075196397,2007-02-07,01:10:00
0.2571519476285471,2007-02-07,01:20:00
0.1725135773467182,2007-02-07,01:30:00
0.2200838246236532,2007-02-07,01:40:00
0.2144821601193744,2007-02-07,01:50:00
0.2585705921688254,2007-02-07,02:00:00
0.1726566561902711,2007-02-07,02:10:00
0.2454595494727114,2007-02-07,02:20:00
0.2584591344277863,2007-02-07,02:30:00
0.3203871697784684,2007-02-07,02:40:00
0.2871632118854264,2007-02-07,02:50:00
0.4617748610358493,2007-02-07,03:00:00
0.2100578727277224,2007-02-07,03:10:00
0.0797897901024232,2007-02-07,03:20:00
0.1101060211306452,2007-02-07,03:30:00
0.1806268616436107,2007-02-07,03:40:00
0.21775602412389,2007-02-07,03:50:00
0.1061032275828662,2007-02-07,04:00:00
0.2478702180858717,2007-02-07,04:10:00
0.122091046395754,2007-02-07,04:20:00
0.3341240724459639,2007-02-07,04:30:00
0.1341042014895463,2007-02-07,04:40:00
0.364245945394889,2007-02-07,04:50:00
0.2921985717407503,2007-02-07,05:00:00
0.0672134721681088,2007-02-07,05:10:00
0.2124456138697421,2007-02-07,05:20:00
0.1295205609547538,2007-02-07,05:30:00
0.3644104576332725,2007-02-07,05:40:00
0.2330363042393799,2007-02-07,05:50:00
0.5034059676572467,2007-02-07,06:00:00
0.635604496274665,2007-02-07,06:10:00
1.0670915338598912,2007-02-07,06:20:00
1.8339372377369607,2007-02-07,06:30:00
2.131710889637217,2007-02-07,06:40:00
3.032884684674035,2007-02-07,06:50:00
1.4989501364602362,2007-02-07,07:00:00
0.7699633728398365,2007-02-07,07:10:00
2.836294955096374,2007-02-07,07:20:00
1.1362714011292694,2007-02-07,07:30:00
3.034397235818484,2007-02-07,07:40:00
2.7900715533460407,2007-02-07,07:50:00
0.690487768336995,2007-02-07,08:00:00
3.616549128609586,2007-02-07,08:10:00
5.403962270480959,2007-02-07,08:20:00
1.7255372102174578,2007-02-07,08:30:00
0.7028524299298391,2007-02-07,08:40:00
0.6891270618837947,2007-02-07,08:50:00
1.1099274517723563,2007-02-07,09:00:00
1.1828196614855562,2007-02-07,09:10:00
1.3806308548879689,2007-02-07,09:20:00
1.645307683006211,2007-02-07,09:30:00
1.4957548022211564,2007-02-07,09:40:00
1.11457843126124,2007-02-07,09:50:00
1.34492525936111,2007-02-07,10:00:00
1.1114876292706368,2007-02-07,10:10:00
0.8531727384695741,2007-02-07,10:20:00
1.5191504253249193,2007-02-07,10:30:00
1.0644907299893054,2007-02-07,10:40:00
1.4733740102442725,2007-02-07,10:50:00
1.662835093063793,2007-02-07,11:00:00
1.287287574988451,2007-02-07,11:10:00
1.1402483481175354,2007-02-07,11:20:00
0.5123400042350995,2007-02-07,11:30:00
0.5577893432640749,2007-02-07,11:40:00
1.9269105065395868,2007-02-07,11:50:00
1.3311768125332868,2007-02-07,12:00:00
1.1866522969542477,2007-02-07,12:10:00
1.7589388745672137,2007-02-07,12:20:00
1.0783738555700926,2007-02-07,12:30:00
1.2619800931752994,2007-02-07,12:40:00
0.74372919521511,2007-02-07,12:50:00
0.8683068971292699,2007-02-07,13:00:00
1.390647706390216,2007-02-07,13:10:00
1.2710013773059248,2007-02-07,13:20:00
1.1321627872729385,2007-02-07,13:30:00
1.4580472153642394,2007-02-07,13:40:00
1.715744627965392,2007-02-07,13:50:00
1.862992241516469,2007-02-07,14:00:00
1.455832480787657,2007-02-07,14:10:00
1.7651196622123035,2007-02-07,14:20:00
1.7059498667810538,2007-02-07,14:30:00
1.1385456152673126,2007-02-07,14:40:00
1.4471230332306937,2007-02-07,14:50:00
0.7019079318188003,2007-02-07,15:00:00
1.2726714868536289,2007-02-07,15:10:00
2.146316568112621,2007-02-07,15:20:00
1.9008793371320296,2007-02-07,15:30:00
2.99606859887579,2007-02-07,15:40:00
3.450328993672389,2007-02-07,15:50:00
3.750347957490174,2007-02-07,16:00:00
1.9727578721549344,2007-02-07,16:10:00
0.5821084872668514,2007-02-07,16:20:00
1.432577218448491,2007-02-07,16:30:00
0.9333789169464524,2007-02-07,16:40:00
0.2910421398117578,2007-02-07,16:50:00
2.1128540595740506,2007-02-07,17:00:00
1.409858963683054,2007-02-07,17:10:00
0.685386352884606,2007-02-07,17:20:00
0.3322811198482064,2007-02-07,17:30:00
0.3229277285707498,2007-02-07,17:40:00
1.2777246301296674,2007-02-07,17:50:00
2.145399126779745,2007-02-07,18:00:00
0.8866654741749821,2007-02-07,18:10:00
1.329507915972716,2007-02-07,18:20:00
1.523583097712951,2007-02-07,18:30:00
2.450879501126961,2007-02-07,18:40:00
1.7813420377480766,2007-02-07,18:50:00
1.3267194073888744,2007-02-07,19:00:00
2.584893915264576,2007-02-07,19:10:00
1.2388718862308887,2007-02-07,19:20:00
2.2383302739611306,2007-02-07,19:30:00
2.807853663440995,2007-02-07,19:40:00
2.0587788704051984,2007-02-07,19:50:00
2.134730050391275,2007-02-07,20:00:00
1.4726433146585367,2007-02-07,20:10:00
1.58526153333052,2007-02-07,20:20:00
1.5571529303794138,2007-02-07,20:30:00
0.9581254981927372,2007-02-07,20:40:00
0.7596221649138968,2007-02-07,20:50:00
2.392144128073278,2007-02-07,21:00:00
3.4378851194832207,2007-02-07,21:10:00
3.2921851064404284,2007-02-07,21:20:00
0.8248255854315004,2007-02-07,21:30:00
2.27631959990635,2007-02-07,21:40:00
5.013702213418078,2007-02-07,21:50:00
3.4334963509629213,2007-02-07,22:00:00
3.902360493126993,2007-02-07,22:10:00
1.952912079887757,2007-02-07,22:20:00
1.034961818240626,2007-02-07,22:30:00
0.7490229804122376,2007-02-07,22:40:00
0.6235841769502903,2007-02-07,22:50:00
0.3660703483834179,2007-02-07,23:00:00
0.567797634350977,2007-02-07,23:10:00
0.1737087623068499,2007-02-07,23:20:00
0.8852422883837856,2007-02-07,23:30:00
0.9607803742548616,2007-02-07,23:40:00
0.2389747497368814,2007-02-07,23:50:00
0.190829614213098,2007-02-08,00:00:00
0.1268246973773519,2007-02-08,00:10:00
0.1067339729911932,2007-02-08,00:20:00
0.3309490578476164,2007-02-08,00:30:00
0.380293340164704,2007-02-08,00:40:00
0.3311534183902557,2007-02-08,00:50:00
0.1932518292686426,2007-02-08,01:00:00
0.3734577069590593,2007-02-08,01:10:00
0.3775705305368488,2007-02-08,01:20:00
0.1259320052561523,2007-02-08,01:30:00
0.1251778443176725,2007-02-08,01:40:00
0.2551124153161098,2007-02-08,01:50:00
0.1207516619038705,2007-02-08,02:00:00
0.1593448185563843,2007-02-08,02:10:00
0.2536725385963812,2007-02-08,02:20:00
0.2602147803399767,2007-02-08,02:30:00
0.1924973073760119,2007-02-08,02:40:00
0.1797098794070428,2007-02-08,02:50:00
0.2651459558139155,2007-02-08,03:00:00
0.2009620848389667,2007-02-08,03:10:00
0.284591431217473,2007-02-08,03:20:00
0.1051076776695384,2007-02-08,03:30:00
0.1100910777941871,2007-02-08,03:40:00
0.3170648699168881,2007-02-08,03:50:00
0.1822337111803614,2007-02-08,04:00:00
0.0723453367660227,2007-02-08,04:10:00
0.1035944671173741,2007-02-08,04:20:00
0.269993660802472,2007-02-08,04:30:00
0.2985621949014525,2007-02-08,04:40:00
0.2536533522645293,2007-02-08,04:50:00
0.4831683525092233,2007-02-08,05:00:00
0.2738949318136907,2007-02-08,05:10:00
0.5419430310037315,2007-02-08,05:20:00
0.3501386576150462,2007-02-08,05:30:00
0.268302706636877,2007-02-08,05:40:00
1.6570288034426126,2007-02-08,05:50:00
1.5924970940433534,2007-02-08,06:00:00
0.3968327781605562,2007-02-08,06:10:00
0.2500920344471451,2007-02-08,06:20:00
0.1799208578286449,2007-02-08,06:30:00
0.6599128987000004,2007-02-08,06:40:00
1.426184654424709,2007-02-08,06:50:00
0.9348431163814488,2007-02-08,07:00:00
0.241723811103954,2007-02-08,07:10:00
0.7483508703375708,2007-02-08,07:20:00
2.108486984241116,2007-02-08,07:30:00
3.042632786210981,2007-02-08,07:40:00
1.9355565643553247,2007-02-08,07:50:00
2.426761085913513,2007-02-08,08:00:00
2.1608139121412644,2007-02-08,08:10:00
0.7146617523340665,2007-02-08,08:20:00
0.5137856550849157,2007-02-08,08:30:00
0.4501147205346595,2007-02-08,08:40:00
0.7916414800909811,2007-02-08,08:50:00
0.7035522153158404,2007-02-08,09:00:00
0.4864134111754688,2007-02-08,09:10:00
0.6258963281592709,2007-02-08,09:20:00
0.5603866514799681,2007-02-08,09:30:00
1.6356566299610018,2007-02-08,09:40:00
0.6103763847061768,2007-02-08,09:50:00
1.1272246420928542,2007-02-08,10:00:00
1.0689256510084153,2007-02-08,10:10:00
1.000630169137093,2007-02-08,10:20:00
0.5027828217063508,2007-02-08,10:30:00
2.139318025722684,2007-02-08,10:40:00
0.4749086065255017,2007-02-08,10:50:00
0.8332507118120891,2007-02-08,11:00:00
0.6106607495877626,2007-02-08,11:10:00
1.106714790659464,2007-02-08,11:20:00
1.329879678428434,2007-02-08,11:30:00
1.0001177104525587,2007-02-08,11:40:00
0.8856223005502284,2007-02-08,11:50:00
0.8769073064984233,2007-02-08,12:00:00
1.4445758596984564,2007-02-08,12:10:00
0.6784962366741255,2007-02-08,12:20:00
1.3201343986613994,2007-02-08,12:30:00
1.3292679609283091,2007-02-08,12:40:00
0.9779923294490466,2007-02-08,12:50:00
0.7514633940372719,2007-02-08,13:00:00
0.212705277207765,2007-02-08,13:10:00
0.0844563573267543,2007-02-08,13:20:00
0.113323893630052,2007-02-08,13:30:00
0.1257390641651046,2007-02-08,13:40:00
0.1021178551728887,2007-02-08,13:50:00
0.230650296321097,2007-02-08,14:00:00
0.3533220268849433,2007-02-08,14:10:00
0.1659133040111087,2007-02-08,14:20:00
0.2648618278439272,2007-02-08,14:30:00
0.2597094344412967,2007-02-08,14:40:00
0.3605343847518122,2007-02-08,14:50:00
0.4257378103283113,2007-02-08,15:00:00
0.1443117834451281,2007-02-08,15:10:00
0.244097567294777,2007-02-08,15:20:00
0.625191381114181,2007-02-08,15:30:00
0.6390393864366342,2007-02-08,15:40:00
0.775304122610207,2007-02-08,15:50:00
0.7082640319440848,2007-02-08,16:00:00
0.5240803705256598,2007-02-08,16:10:00
0.4213717032757059,2007-02-08,16:20:00
0.3121641089876277,2007-02-08,16:30:00
0.1984165372028331,2007-02-08,16:40:00
0.5292252216215139,2007-02-08,16:50:00
0.7087705848286499,2007-02-08,17:00:00
2.036936810606875,2007-02-08,17:10:00
1.5142714963758692,2007-02-08,17:20:00
1.867203712907088,2007-02-08,17:30:00
1.4484705658025243,2007-02-08,17:40:00
1.671070735979178,2007-02-08,17:50:00
0.6805503512833467,2007-02-08,18:00:00
1.7480573132225836,2007-02-08,18:10:00
1.5829057939350644,2007-02-08,18:20:00
0.5447580944917859,2007-02-08,18:30:00
0.8784889195504106,2007-02-08,18:40:00
2.059072611765875,2007-02-08,18:50:00
0.6500917970249431,2007-02-08,19:00:00
1.380990633606709,2007-02-08,19:10:00
1.1013857236997882,2007-02-08,19:20:00
4.762419388792501,2007-02-08,19:30:00
4.714606360394805,2007-02-08,19:40:00
3.082992447821706,2007-02-08,19:50:00
1.3697921809382878,2007-02-08,20:00:00
3.546443114129613,2007-02-08,20:10:00
3.161370155788272,2007-02-08,20:20:00
3.1474687260973355,2007-02-08,20:30:00
1.9331728480675503,2007-02-08,20:40:00
2.2030242695887257,2007-02-08,20:50:00
2.214575846435457,2007-02-08,21:00:00
5.268324645897764,2007-02-08,21:10:00
1.0432399198745343,2007-02-08,21:20:00
1.131405010104214,2007-02-08,21:30:00
0.6955716793849872,2007-02-08,21:40:00
1.0116178318923392,2007-02-08,21:50:00
1.7174887109554355,2007-02-08,22:00:00
0.4549426150891121,2007-02-08,22:10:00
1.343530937707145,2007-02-08,22:20:00
4.736986061605316,2007-02-08,22:30:00
1.91949918184664,2007-02-08,22:40:00
1.4400147736683082,2007-02-08,22:50:00
1.745190915687447,2007-02-08,23:00:00
1.70942967256516,2007-02-08,23:10:00
0.7487427047351991,2007-02-08,23:20:00
0.0999162746600606,2007-02-08,23:30:00
0.1335039195047479,2007-02-08,23:40:00
0.3895058184829819,2007-02-08,23:50:00
0.4098686848004175,2007-02-09,00:00:00
0.3010618846145059,2007-02-09,00:10:00
0.1542324605358116,2007-02-09,00:20:00
0.1304061827853052,2007-02-09,00:30:00
0.3438823227924376,2007-02-09,00:40:00
0.1926518491097049,2007-02-09,00:50:00
0.2408995845673384,2007-02-09,01:00:00
0.1757004658458989,2007-02-09,01:10:00
0.2624726647445345,2007-02-09,01:20:00
0.195189228989597,2007-02-09,01:30:00
0.1225808220111929,2007-02-09,01:40:00
0.1358712781191348,2007-02-09,01:50:00
0.1302474194963756,2007-02-09,02:00:00
0.2448685239344002,2007-02-09,02:10:00
0.0765699511591323,2007-02-09,02:20:00
0.1459450082843045,2007-02-09,02:30:00
0.3013489540488206,2007-02-09,02:40:00
0.23954052428282,2007-02-09,02:50:00
0.3389314065451331,2007-02-09,03:00:00
0.2136142413164862,2007-02-09,03:10:00
0.4691480808215742,2007-02-09,03:20:00
0.3814075732510655,2007-02-09,03:30:00
0.0721608688711412,2007-02-09,03:40:00
0.291365790429857,2007-02-09,03:50:00
0.2651430193365717,2007-02-09,04:00:00
0.3529426145049876,2007-02-09,04:10:00
0.1434508883945948,2007-02-09,04:20:00
0.1342752502916023,2007-02-09,04:30:00
