Water_Consumption,Date,Time
2.538318244138925,2007-01-09,23:30:00
2.0809387185745325,2007-01-09,23:40:00
0.4747018655979813,2007-01-09,23:50:00
0.2696629632326642,2007-01-10,00:00:00
0.1849977591423264,2007-01-10,00:10:00
0.3068361673767819,2007-01-10,00:20:00
0.487416193500708,2007-01-10,00:30:00
0.6155767557080934,2007-01-10,00:40:00
2.142828671395585,2007-01-10,00:50:00
0.7286020944199436,2007-01-10,01:00:00
1.359933013903198,2007-01-10,01:10:00
1.4895625599635292,2007-01-10,01:20:00
0.2961293307291545,2007-01-10,01:30:00
0.2598146034763395,2007-01-10,01:40:00
0.3072078276044708,2007-01-10,01:50:00
0.2786974639242116,2007-01-10,02:00:00
0.5206707450436189,2007-01-10,02:10:00
0.1763549133009412,2007-01-10,02:20:00
0.4128657301939162,2007-01-10,02:30:00
0.3352295603691956,2007-01-10,02:40:00
0.5374574901446973,2007-01-10,02:50:00
0.2533166636818678,2007-01-10,03:00:00
0.2653100252855938,2007-01-10,03:10:00
0.3305016568214284,2007-01-10,03:20:00
0.3817927517441529,2007-01-10,03:30:00
0.1733257346451157,2007-01-10,03:40:00
0.1333637959897541,2007-01-10,03:50:00
0.2749339901157339,2007-01-10,04:00:00
0.2361169954805214,2007-01-10,04:10:00
0.3347151902484972,2007-01-10,04:20:00
0.2876855949432177,2007-01-10,04:30:00
0.4339043852108246,2007-01-10,04:40:00
0.3414534830426116,2007-01-10,04:50:00
0.1596155922711556,2007-01-10,05:00:00
0.3843301551284587,2007-01-10,05:10:00
0.3151685149362383,2007-01-10,05:20:00
0.3094406721004731,2007-01-10,05:30:00
0.2279585270025283,2007-01-10,05:40:00
0.2852932161157098,2007-01-10,05:50:00
0.2331055172260156,2007-01-10,06:00:00
0.5057608636271788,2007-01-10,06:10:00
0.4571858802655028,2007-01-10,06:20:00
0.25537230236902,2007-01-10,06:30:00
0.1762846976341446,2007-01-10,06:40:00
0.6514859898220728,2007-01-10,06:50:00
1.7577935123840285,2007-01-10,07:00:00
0.9764006040586832,2007-01-10,07:10:00
1.3562523704350724,2007-01-10,07:20:00
2.200556079106077,2007-01-10,07:30:00
4.071978976095341,2007-01-10,07:40:00
3.548972949764163,2007-01-10,07:50:00
3.675925889709544,2007-01-10,08:00:00
2.8653273634512413,2007-01-10,08:10:00
2.586869207208613,2007-01-10,08:20:00
2.484202552032087,2007-01-10,08:30:00
4.123764590676352,2007-01-10,08:40:00
1.4701772190247773,2007-01-10,08:50:00
3.937050708832652,2007-01-10,09:00:00
1.889839315818833,2007-01-10,09:10:00
3.457859204294452,2007-01-10,09:20:00
1.634493718993792,2007-01-10,09:30:00
1.3931765452916804,2007-01-10,09:40:00
1.9667420769329376,2007-01-10,09:50:00
1.9637840133437845,2007-01-10,10:00:00
1.2885658557690909,2007-01-10,10:10:00
1.1528124510968163,2007-01-10,10:20:00
1.5817232758031885,2007-01-10,10:30:00
1.847371256066632,2007-01-10,10:40:00
0.9736071989377632,2007-01-10,10:50:00
1.5968584818272724,2007-01-10,11:00:00
1.8670743631526587,2007-01-10,11:10:00
7.01887932358778,2007-01-10,11:20:00
3.670671385959634,2007-01-10,11:30:00
7.110144393460853,2007-01-10,11:40:00
7.682045302669075,2007-01-10,11:50:00
0.9012598023619408,2007-01-10,12:00:00
1.2921759052666335,2007-01-10,12:10:00
2.0599531316582955,2007-01-10,12:20:00
0.9588155494149616,2007-01-10,12:30:00
1.9232268325848023,2007-01-10,12:40:00
1.2820229905308609,2007-01-10,12:50:00
0.9609391616824856,2007-01-10,13:00:00
0.5482999605090045,2007-01-10,13:10:00
0.5123554482114447,2007-01-10,13:20:00
0.3227119185496415,2007-01-10,13:30:00
0.5963079583634373,2007-01-10,13:40:00
0.4306226354653614,2007-01-10,13:50:00
0.4737560450257062,2007-01-10,14:00:00
0.6879149462951593,2007-01-10,14:10:00
1.0520992227920658,2007-01-10,14:20:00
1.93627278711868,2007-01-10,14:30:00
3.1509506742104803,2007-01-10,14:40:00
1.7312487547434097,2007-01-10,14:50:00
3.3772507293208656,2007-01-10,15:00:00
1.0825792017926883,2007-01-10,15:10:00
2.3899290192977136,2007-01-10,15:20:00
1.7034681209111795,2007-01-10,15:30:00
0.509346920635753,2007-01-10,15:40:00
0.3108352370528668,2007-01-10,15:50:00
0.427305543445851,2007-01-10,16:00:00
0.9402315805686482,2007-01-10,16:10:00
0.6511884712635407,2007-01-10,16:20:00
1.0763955263649136,2007-01-10,16:30:00
0.6590683667525585,2007-01-10,16:40:00
0.3429111368451345,2007-01-10,16:50:00
0.5853839729805118,2007-01-10,17:00:00
0.646832588250599,2007-01-10,17:10:00
2.609467943708516,2007-01-10,17:20:00
1.7865490227875382,2007-01-10,17:30:00
1.34811862445706,2007-01-10,17:40:00
2.5346241308845627,2007-01-10,17:50:00
3.845210159262445,2007-01-10,18:00:00
3.218231151725885,2007-01-10,18:10:00
4.839013616289109,2007-01-10,18:20:00
4.515007388901284,2007-01-10,18:30:00
3.705399800050512,2007-01-10,18:40:00
4.342893044349083,2007-01-10,18:50:00
2.272808696318394,2007-01-10,19:00:00
2.180881523533502,2007-01-10,19:10:00
2.985088993462886,2007-01-10,19:20:00
2.0266819824529274,2007-01-10,19:30:00
3.7266466741957296,2007-01-10,19:40:00
3.9650317107340936,2007-01-10,19:50:00
1.064664149279638,2007-01-10,20:00:00
1.205649013351432,2007-01-10,20:10:00
3.416490113480966,2007-01-10,20:20:00
5.196363063521128,2007-01-10,20:30:00
2.20525379564718,2007-01-10,20:40:00
2.628882850676704,2007-01-10,20:50:00
1.4936579452609815,2007-01-10,21:00:00
1.772570311430351,2007-01-10,21:10:00
3.050565012311554,2007-01-10,21:20:00
1.4827001207932782,2007-01-10,21:30:00
0.5927995376169969,2007-01-10,21:40:00
1.695716165374343,2007-01-10,21:50:00
1.2234148132138474,2007-01-10,22:00:00
1.4089558433556229,2007-01-10,22:10:00
1.0273000846620324,2007-01-10,22:20:00
0.9404419224643856,2007-01-10,22:30:00
0.7001033788218994,2007-01-10,22:40:00
0.7211221111634925,2007-01-10,22:50:00
0.2814465520927777,2007-01-10,23:00:00
0.297845157508445,2007-01-10,23:10:00
0.3603367539496711,2007-01-10,23:20:00
0.3276731674643679,2007-01-10,23:30:00
0.1909041389774419,2007-01-10,23:40:00
0.3191736218643775,2007-01-10,23:50:00
0.652640948471628,2007-01-11,00:00:00
0.1710434061473524,2007-01-11,00:10:00
0.260317670245978,2007-01-11,00:20:00
0.292562567984417,2007-01-11,00:30:00
0.5472569017510022,2007-01-11,00:40:00
0.3060717048302184,2007-01-11,00:50:00
0.2576072056808515,2007-01-11,01:00:00
0.2863566719846955,2007-01-11,01:10:00
0.4073812098916745,2007-01-11,01:20:00
0.3668068887697902,2007-01-11,01:30:00
0.2812032834503765,2007-01-11,01:40:00
0.2392193094030597,2007-01-11,01:50:00
0.2929456666784457,2007-01-11,02:00:00
0.3383126799378702,2007-01-11,02:10:00
0.1569945696702637,2007-01-11,02:20:00
0.314808713011535,2007-01-11,02:30:00
0.3568580253094683,2007-01-11,02:40:00
0.4753114078540076,2007-01-11,02:50:00
0.2762506088255188,2007-01-11,03:00:00
0.3407123282484012,2007-01-11,03:10:00
1.1799010154634892,2007-01-11,03:20:00
1.6278434295366695,2007-01-11,03:30:00
0.846803870309955,2007-01-11,03:40:00
0.2500945857942558,2007-01-11,03:50:00
0.4288323255704106,2007-01-11,04:00:00
0.1206066485493223,2007-01-11,04:10:00
0.4667870422139363,2007-01-11,04:20:00
0.19589211951614,2007-01-11,04:30:00
0.4002600074984796,2007-01-11,04:40:00
0.2769952645565871,2007-01-11,04:50:00
0.4268065043946671,2007-01-11,05:00:00
0.4780413947710121,2007-01-11,05:10:00
0.38874138828698,2007-01-11,05:20:00
0.2622006932787995,2007-01-11,05:30:00
0.2696128106696158,2007-01-11,05:40:00
0.359618762753584,2007-01-11,05:50:00
0.292957490994842,2007-01-11,06:00:00
0.2751781593813022,2007-01-11,06:10:00
0.3737703308712867,2007-01-11,06:20:00
0.293773160851261,2007-01-11,06:30:00
0.2820165222614546,2007-01-11,06:40:00
0.9117073113947944,2007-01-11,06:50:00
2.7783410005758604,2007-01-11,07:00:00
1.1946019560965633,2007-01-11,07:10:00
1.9987960516782552,2007-01-11,07:20:00
2.209476913922064,2007-01-11,07:30:00
2.209961857508424,2007-01-11,07:40:00
3.6796480621913954,2007-01-11,07:50:00
3.029983125331879,2007-01-11,08:00:00
3.912412499695316,2007-01-11,08:10:00
1.6019458522590393,2007-01-11,08:20:00
3.1594249821149525,2007-01-11,08:30:00
1.061813655804201,2007-01-11,08:40:00
0.7474474845940505,2007-01-11,08:50:00
1.4190348910884525,2007-01-11,09:00:00
1.5023216589417512,2007-01-11,09:10:00
1.650128770018172,2007-01-11,09:20:00
1.398993351598431,2007-01-11,09:30:00
1.1965086610437523,2007-01-11,09:40:00
1.832320425024533,2007-01-11,09:50:00
4.237342062596395,2007-01-11,10:00:00
1.415896995052591,2007-01-11,10:10:00
0.6696679918373991,2007-01-11,10:20:00
1.0818447063272372,2007-01-11,10:30:00
1.138973130708899,2007-01-11,10:40:00
1.3140789056712685,2007-01-11,10:50:00
1.378299943134076,2007-01-11,11:00:00
1.333347285277673,2007-01-11,11:10:00
1.4336291900747171,2007-01-11,11:20:00
1.758187733543558,2007-01-11,11:30:00
1.9038293211383357,2007-01-11,11:40:00
0.3727456613253072,2007-01-11,11:50:00
0.4424792035703001,2007-01-11,12:00:00
0.2104024285666028,2007-01-11,12:10:00
0.271353414416583,2007-01-11,12:20:00
0.1207999642447978,2007-01-11,12:30:00
0.2639191842555586,2007-01-11,12:40:00
0.315954904062697,2007-01-11,12:50:00
0.2349404057181105,2007-01-11,13:00:00
0.4252562943492993,2007-01-11,13:10:00
0.1277409649860199,2007-01-11,13:20:00
0.3184447979508242,2007-01-11,13:30:00
0.2759257506656415,2007-01-11,13:40:00
0.7000538443148879,2007-01-11,13:50:00
0.3588573203438225,2007-01-11,14:00:00
0.2784937769211469,2007-01-11,14:10:00
0.3312163646279314,2007-01-11,14:20:00
0.3229159859705146,2007-01-11,14:30:00
0.4039380283281256,2007-01-11,14:40:00
0.2390070936353085,2007-01-11,14:50:00
0.1882233862041928,2007-01-11,15:00:00
0.3575274782261157,2007-01-11,15:10:00
0.2772823537228881,2007-01-11,15:20:00
0.2271514562156589,2007-01-11,15:30:00
0.2046349987416787,2007-01-11,15:40:00
0.8818344803517916,2007-01-11,15:50:00
0.9481598945522748,2007-01-11,16:00:00
1.6346671098875358,2007-01-11,16:10:00
1.2034201220304772,2007-01-11,16:20:00
2.927866623753124,2007-01-11,16:30:00
3.868948037511785,2007-01-11,16:40:00
1.8825322154398956,2007-01-11,16:50:00
3.2275521521578043,2007-01-11,17:00:00
1.932261349573283,2007-01-11,17:10:00
4.069862566910947,2007-01-11,17:20:00
3.086366239407124,2007-01-11,17:30:00
5.229194169299732,2007-01-11,17:40:00
3.97825814168792,2007-01-11,17:50:00
2.094311901622473,2007-01-11,18:00:00
5.241958263497947,2007-01-11,18:10:00
5.245371678734858,2007-01-11,18:20:00
4.276457085808058,2007-01-11,18:30:00
4.55383994274128,2007-01-11,18:40:00
4.59002863246332,2007-01-11,18:50:00
2.5905078285943017,2007-01-11,19:00:00
2.467947415121914,2007-01-11,19:10:00
3.832884411535922,2007-01-11,19:20:00
3.707885872113288,2007-01-11,19:30:00
4.9842840466642,2007-01-11,19:40:00
10.690576570267211,2007-01-11,19:50:00
4.079354193066993,2007-01-11,20:00:00
2.521571052810678,2007-01-11,20:10:00
4.789165427012043,2007-01-11,20:20:00
3.536214746241693,2007-01-11,20:30:00
6.303579842036191,2007-01-11,20:40:00
3.2977455655260832,2007-01-11,20:50:00
3.3882298077438477,2007-01-11,21:00:00
1.7794595177379886,2007-01-11,21:10:00
3.362587099432307,2007-01-11,21:20:00
2.876241925143906,2007-01-11,21:30:00
3.37065945277032,2007-01-11,21:40:00
1.8771199237630665,2007-01-11,21:50:00
2.9734444828458133,2007-01-11,22:00:00
1.891562343630001,2007-01-11,22:10:00
0.8787229949112909,2007-01-11,22:20:00
0.7208146121793957,2007-01-11,22:30:00
0.6838719933765154,2007-01-11,22:40:00
1.6124637586258914,2007-01-11,22:50:00
1.52557558173034,2007-01-11,23:00:00
1.3690802158300035,2007-01-11,23:10:00
0.952995119143,2007-01-11,23:20:00
1.156395982685358,2007-01-11,23:30:00
1.4206302830716526,2007-01-11,23:40:00
1.2160555678081866,2007-01-11,23:50:00
1.928170034198494,2007-01-12,00:00:00
0.5804330543317406,2007-01-12,00:10:00
0.7170867324285563,2007-01-12,00:20:00
0.1971414914467356,2007-01-12,00:30:00
0.2803162837075356,2007-01-12,00:40:00
0.3945016760732491,2007-01-12,00:50:00
0.5795239695436437,2007-01-12,01:00:00
0.5368521577327878,2007-01-12,01:10:00
0.2387898299925676,2007-01-12,01:20:00
0.1824411141140182,2007-01-12,01:30:00
0.3697503227728798,2007-01-12,01:40:00
0.3084186582638329,2007-01-12,01:50:00
0.1780569533087553,2007-01-12,02:00:00
0.1912083917663656,2007-01-12,02:10:00
0.1932672223668221,2007-01-12,02:20:00
0.4071037354019225,2007-01-12,02:30:00
0.4483300264177453,2007-01-12,02:40:00
0.2585386705042735,2007-01-12,02:50:00
0.2354366743215441,2007-01-12,03:00:00
0.3385785371094472,2007-01-12,03:10:00
0.1810767819932577,2007-01-12,03:20:00
0.3892808401269593,2007-01-12,03:30:00
0.1430383660252381,2007-01-12,03:40:00
0.4343190736126688,2007-01-12,03:50:00
0.2201136245731299,2007-01-12,04:00:00
0.3307237888442343,2007-01-12,04:10:00
0.3063775574386437,2007-01-12,04:20:00
0.2485895117141939,2007-01-12,04:30:00
0.4069853679012261,2007-01-12,04:40:00
0.2571921309719971,2007-01-12,04:50:00
0.1832604208728035,2007-01-12,05:00:00
0.2502702084124127,2007-01-12,05:10:00
0.5857026295986977,2007-01-12,05:20:00
0.4531172840412576,2007-01-12,05:30:00
1.4174297792758337,2007-01-12,05:40:00
1.688452500048246,2007-01-12,05:50:00
1.4400867735273075,2007-01-12,06:00:00
0.1758846955766465,2007-01-12,06:10:00
0.2740725784965007,2007-01-12,06:20:00
2.104810910825769,2007-01-12,06:30:00
1.0210580488447814,2007-01-12,06:40:00
2.1205887154424263,2007-01-12,06:50:00
3.7485933669486338,2007-01-12,07:00:00
2.3699737420744094,2007-01-12,07:10:00
1.4535038313394089,2007-01-12,07:20:00
2.5032770461040594,2007-01-12,07:30:00
3.5574545474313366,2007-01-12,07:40:00
2.334211977754157,2007-01-12,07:50:00
4.298524263357835,2007-01-12,08:00:00
2.8396263140510865,2007-01-12,08:10:00
3.165480403605426,2007-01-12,08:20:00
1.5207091094407887,2007-01-12,08:30:00
1.2392573319852265,2007-01-12,08:40:00
0.9381742271691402,2007-01-12,08:50:00
2.008882793905173,2007-01-12,09:00:00
1.8322692428147955,2007-01-12,09:10:00
1.435140839787172,2007-01-12,09:20:00
1.8305334135294389,2007-01-12,09:30:00
1.357874109771816,2007-01-12,09:40:00
1.5303237070597588,2007-01-12,09:50:00
0.8389131913332076,2007-01-12,10:00:00
1.6895939859887037,2007-01-12,10:10:00
0.82858179839851,2007-01-12,10:20:00
1.676149484639196,2007-01-12,10:30:00
0.3974287071778196,2007-01-12,10:40:00
0.357788430531921,2007-01-12,10:50:00
0.110449038388101,2007-01-12,11:00:00
0.2216634262409107,2007-01-12,11:10:00
0.2396173469520046,2007-01-12,11:20:00
0.2597611950563988,2007-01-12,11:30:00
0.1222296913268784,2007-01-12,11:40:00
0.5201787319372447,2007-01-12,11:50:00
0.417305687322101,2007-01-12,12:00:00
0.3044881894287329,2007-01-12,12:10:00
0.190160081619748,2007-01-12,12:20:00
0.1951237233439961,2007-01-12,12:30:00
0.4226282240104771,2007-01-12,12:40:00
0.3087665460197353,2007-01-12,12:50:00
0.2980723143750276,2007-01-12,13:00:00
0.211356258376036,2007-01-12,13:10:00
0.5908945738700319,2007-01-12,13:20:00
0.4189417369009797,2007-01-12,13:30:00
0.1487872080150405,2007-01-12,13:40:00
0.3004249950752224,2007-01-12,13:50:00
0.1824444537741009,2007-01-12,14:00:00
0.6086617653229306,2007-01-12,14:10:00
0.253619508521255,2007-01-12,14:20:00
0.297642453216135,2007-01-12,14:30:00
0.2955002450632093,2007-01-12,14:40:00
0.5145346076463427,2007-01-12,14:50:00
0.2812266351149394,2007-01-12,15:00:00
0.1754200523233728,2007-01-12,15:10:00
0.1278022422712754,2007-01-12,15:20:00
0.290759617562382,2007-01-12,15:30:00
0.1993632564360065,2007-01-12,15:40:00
0.2628892395585416,2007-01-12,15:50:00
0.1895263387444639,2007-01-12,16:00:00
0.4840001458820521,2007-01-12,16:10:00
0.5088735464960181,2007-01-12,16:20:00
0.4205488192357268,2007-01-12,16:30:00
0.1809020564041686,2007-01-12,16:40:00
0.4276725474336035,2007-01-12,16:50:00
0.4382092146781254,2007-01-12,17:00:00
0.2822997087822156,2007-01-12,17:10:00
0.2632881991847326,2007-01-12,17:20:00
0.7614155001436033,2007-01-12,17:30:00
0.6127534735524546,2007-01-12,17:40:00
0.5032881703846481,2007-01-12,17:50:00
1.9015709667662144,2007-01-12,18:00:00
1.8718990813018732,2007-01-12,18:10:00
2.370104041700464,2007-01-12,18:20:00
1.330659548580826,2007-01-12,18:30:00
1.1872832858919415,2007-01-12,18:40:00
1.4253131528634224,2007-01-12,18:50:00
3.4441729726809154,2007-01-12,19:00:00
2.197714848164165,2007-01-12,19:10:00
9.656836397677411,2007-01-12,19:20:00
1.8500757906069816,2007-01-12,19:30:00
1.7129320408098976,2007-01-12,19:40:00
2.233634935505342,2007-01-12,19:50:00
2.076320831878731,2007-01-12,20:00:00
1.416044031803957,2007-01-12,20:10:00
2.619337218528713,2007-01-12,20:20:00
1.6483198961370984,2007-01-12,20:30:00
2.514594546700525,2007-01-12,20:40:00
2.68456934965729,2007-01-12,20:50:00
1.6196297351715618,2007-01-12,21:00:00
0.7117913271763272,2007-01-12,21:10:00
1.5497215191428122,2007-01-12,21:20:00
1.2458209500525776,2007-01-12,21:30:00
0.7646843998425019,2007-01-12,21:40:00
2.015079795544846,2007-01-12,21:50:00
0.7184213625633202,2007-01-12,22:00:00
1.570276290720139,2007-01-12,22:10:00
2.041542201162457,2007-01-12,22:20:00
1.361569751965735,2007-01-12,22:30:00
1.116229402778347,2007-01-12,22:40:00
0.638783717726257,2007-01-12,22:50:00
0.496424041196774,2007-01-12,23:00:00
0.5301224053113904,2007-01-12,23:10:00
1.158780824126696,2007-01-12,23:20:00
0.9907581483051704,2007-01-12,23:30:00
0.7267839322678485,2007-01-12,23:40:00
1.0806151284818493,2007-01-12,23:50:00
0.4283543078589621,2007-02-01,00:00:00
0.2520395930402084,2007-02-01,00:10:00
0.2418760862359835,2007-02-01,00:20:00
0.2540004590019103,2007-02-01,00:30:00
0.3368696001630217,2007-02-01,00:40:00
0.2055905112236624,2007-02-01,00:50:00
0.1400177036363243,2007-02-01,01:00:00
0.4104348477111781,2007-02-01,01:10:00
0.3894117060167422,2007-02-01,01:20:00
0.2333931639717771,2007-02-01,01:30:00
0.2568567678596777,2007-02-01,01:40:00
0.2724106662536202,2007-02-01,01:50:00
0.4301222781636673,2007-02-01,02:00:00
0.3972238305407715,2007-02-01,02:10:00
0.2894015157502255,2007-02-01,02:20:00
0.1154930657608742,2007-02-01,02:30:00
0.399443143206376,2007-02-01,02:40:00
0.3395450764658219,2007-02-01,02:50:00
0.1308364537594102,2007-02-01,03:00:00
0.1929925550212387,2007-02-01,03:10:00
0.4511837566777243,2007-02-01,03:20:00
0.2522954434686836,2007-02-01,03:30:00
0.2381213302340961,2007-02-01,03:40:00
0.2231429840693781,2007-02-01,03:50:00
0.2130422422518595,2007-02-01,04:00:00
0.2935157772094184,2007-02-01,04:10:00
0.4309551364337357,2007-02-01,04:20:00
0.2941473872855557,2007-02-01,04:30:00
0.4670645261827307,2007-02-01,04:40:00
0.316113294056436,2007-02-01,04:50:00
0.182920859603251,2007-02-01,05:00:00
0.2326470065521598,2007-02-01,05:10:00
0.2137805229414312,2007-02-01,05:20:00
0.4301942664766771,2007-02-01,05:30:00
0.7715265292116755,2007-02-01,05:40:00
1.324243123609183,2007-02-01,05:50:00
0.8333623881376878,2007-02-01,06:00:00
1.2271177792124093,2007-02-01,06:10:00
0.6063049679200218,2007-02-01,06:20:00
1.5401566081439138,2007-02-01,06:30:00
4.635200804991412,2007-02-01,06:40:00
2.7943438942527905,2007-02-01,06:50:00
2.598181848843412,2007-02-01,07:00:00
3.032639043455454,2007-02-01,07:10:00
3.407823318525693,2007-02-01,07:20:00
4.467877487567059,2007-02-01,07:30:00
6.465402612546602,2007-02-01,07:40:00
2.777275886917732,2007-02-01,07:50:00
3.364797487637087,2007-02-01,08:00:00
2.698421791031418,2007-02-01,08:10:00
2.03912002076843,2007-02-01,08:20:00
6.680222208699948,2007-02-01,08:30:00
2.5402955144042494,2007-02-01,08:40:00
4.1604295926579375,2007-02-01,08:50:00
3.134416534676633,2007-02-01,09:00:00
2.165231611842966,2007-02-01,09:10:00
1.9964074540383576,2007-02-01,09:20:00
2.0201304885430647,2007-02-01,09:30:00
1.6117976093131,2007-02-01,09:40:00
3.889856077982136,2007-02-01,09:50:00
1.9946151827736287,2007-02-01,10:00:00
1.3809612777576967,2007-02-01,10:10:00
0.8595234190801291,2007-02-01,10:20:00
1.6631109851616768,2007-02-01,10:30:00
1.3017173901650994,2007-02-01,10:40:00
1.6594002575669446,2007-02-01,10:50:00
0.6933413127710518,2007-02-01,11:00:00
0.7964867258543841,2007-02-01,11:10:00
1.651767160989123,2007-02-01,11:20:00
0.8443964799340419,2007-02-01,11:30:00
0.7871917708605263,2007-02-01,11:40:00
0.6616441500034747,2007-02-01,11:50:00
5.942525705061879,2007-02-01,12:00:00
1.7300366865236918,2007-02-01,12:10:00
0.2781599591716729,2007-02-01,12:20:00
0.1832031836961607,2007-02-01,12:30:00
0.2192234332744292,2007-02-01,12:40:00
0.5200586407219222,2007-02-01,12:50:00
0.380929560431096,2007-02-01,13:00:00
0.1562245894737827,2007-02-01,13:10:00
0.1550451471268394,2007-02-01,13:20:00
0.2489325902807732,2007-02-01,13:30:00
0.3828998975014416,2007-02-01,13:40:00
0.3944842706131816,2007-02-01,13:50:00
0.2402245784940512,2007-02-01,14:00:00
0.2187968836329833,2007-02-01,14:10:00
0.2328686669905709,2007-02-01,14:20:00
0.3405435280840471,2007-02-01,14:30:00
0.1877249674846711,2007-02-01,14:40:00
0.4366127628563179,2007-02-01,14:50:00
0.3688896505841985,2007-02-01,15:00:00
0.2681096504544804,2007-02-01,15:10:00
0.166542193878151,2007-02-01,15:20:00
0.1976008809746912,2007-02-01,15:30:00
0.3724143313249814,2007-02-01,15:40:00
0.4129813449266433,2007-02-01,15:50:00
0.3523225100906683,2007-02-01,16:00:00
0.2472725119797979,2007-02-01,16:10:00
0.2297873187350137,2007-02-01,16:20:00
0.4581684986094477,2007-02-01,16:30:00
0.5064985347452841,2007-02-01,16:40:00
0.1934485769550354,2007-02-01,16:50:00
0.5031899119820092,2007-02-01,17:00:00
0.2556365287956267,2007-02-01,17:10:00
0.5715191635334261,2007-02-01,17:20:00
1.1532196177928875,2007-02-01,17:30:00
1.6633240912982945,2007-02-01,17:40:00
1.538116547750899,2007-02-01,17:50:00
0.929581704621976,2007-02-01,18:00:00
1.93807447385928,2007-02-01,18:10:00
3.573065268095776,2007-02-01,18:20:00
2.1028345055708586,2007-02-01,18:30:00
2.426368660315962,2007-02-01,18:40:00
2.525928352778771,2007-02-01,18:50:00
3.032399306733692,2007-02-01,19:00:00
3.245331822554036,2007-02-01,19:10:00
4.118538440923396,2007-02-01,19:20:00
2.1568971768562544,2007-02-01,19:30:00
2.38283627673772,2007-02-01,19:40:00
1.856666444007153,2007-02-01,19:50:00
3.300881262498061,2007-02-01,20:00:00
2.6949470313650443,2007-02-01,20:10:00
2.153384602515299,2007-02-01,20:20:00
3.103002882088,2007-02-01,20:30:00
2.319774473803295,2007-02-01,20:40:00
2.159808999259206,2007-02-01,20:50:00
2.0375785023064,2007-02-01,21:00:00
1.0997763714934543,2007-02-01,21:10:00
1.897623396264373,2007-02-01,21:20:00
1.6233117503932966,2007-02-01,21:30:00
1.8600099943056247,2007-02-01,21:40:00
2.297277566292217,2007-02-01,21:50:00
1.9682819625025756,2007-02-01,22:00:00
1.7689276116520396,2007-02-01,22:10:00
0.9226579840177408,2007-02-01,22:20:00
1.4651277402935077,2007-02-01,22:30:00
2.218096590849615,2007-02-01,22:40:00
2.239450607602511,2007-02-01,22:50:00
0.7560978402294402,2007-02-01,23:00:00
0.9147851864437054,2007-02-01,23:10:00
0.8288281507723853,2007-02-01,23:20:00
1.804642427498355,2007-02-01,23:30:00
1.7342054940917395,2007-02-01,23:40:00
0.937553935332223,2007-02-01,23:50:00
1.3216904385387034,2007-02-02,00:00:00
1.9896032935686208,2007-02-02,00:10:00
1.6889381163297634,2007-02-02,00:20:00
0.2376300828521414,2007-02-02,00:30:00
0.2442378826627651,2007-02-02,00:40:00
0.3246920961070421,2007-02-02,00:50:00
0.31104389601434,2007-02-02,01:00:00
0.3280267738005769,2007-02-02,01:10:00
0.3519100494068268,2007-02-02,01:20:00
0.5328492913539934,2007-02-02,01:30:00
0.3408874061937744,2007-02-02,01:40:00
0.2824912242976674,2007-02-02,01:50:00
0.145215759690006,2007-02-02,02:00:00
0.3115446217120119,2007-02-02,02:10:00
0.1181649357998856,2007-02-02,02:20:00
0.2225103016274436,2007-02-02,02:30:00
0.2771803476155391,2007-02-02,02:40:00
0.4863300441398925,2007-02-02,02:50:00
0.1354142505067108,2007-02-02,03:00:00
0.272251283390109,2007-02-02,03:10:00
0.29381603892601,2007-02-02,03:20:00
0.2872465389285907,2007-02-02,03:30:00
0.3249661643851042,2007-02-02,03:40:00
0.3649891036247837,2007-02-02,03:50:00
0.3258677514759723,2007-02-02,04:00:00
0.221543964546164,2007-02-02,04:10:00
0.1933169125229771,2007-02-02,04:20:00
0.2850017761557581,2007-02-02,04:30:00
0.9488038627188148,2007-02-02,04:40:00
0.1707676093775045,2007-02-02,04:50:00
0.2925498563265178,2007-02-02,05:00:00
0.1231216116362549,2007-02-02,05:10:00
0.311433445682808,2007-02-02,05:20:00
0.2627277295017988,2007-02-02,05:30:00
0.3236923125865024,2007-02-02,05:40:00
0.1944187282916669,2007-02-02,05:50:00
0.261310390762833,2007-02-02,06:00:00
0.3153595924615681,2007-02-02,06:10:00
0.2465148899400057,2007-02-02,06:20:00
0.3799556102645834,2007-02-02,06:30:00
8.152029471393243,2007-02-02,06:40:00
1.9154908242981077,2007-02-02,06:50:00
1.9408573509329936,2007-02-02,07:00:00
2.39770318075377,2007-02-02,07:10:00
2.78070873561294,2007-02-02,07:20:00
2.509629791292856,2007-02-02,07:30:00
2.150359984004924,2007-02-02,07:40:00
2.049748654546009,2007-02-02,07:50:00
3.472075097426727,2007-02-02,08:00:00
0.9188765493414128,2007-02-02,08:10:00
1.4397918879733551,2007-02-02,08:20:00
1.23533190707732,2007-02-02,08:30:00
1.7575199758742803,2007-02-02,08:40:00
0.8550925026249565,2007-02-02,08:50:00
1.388546092626146,2007-02-02,09:00:00
1.314503672447406,2007-02-02,09:10:00
1.4507534178996389,2007-02-02,09:20:00
0.7828870819533941,2007-02-02,09:30:00
1.9029314334483676,2007-02-02,09:40:00
1.8958114740957093,2007-02-02,09:50:00
1.97494909580291,2007-02-02,10:00:00
2.0789707638677206,2007-02-02,10:10:00
2.1929362349899395,2007-02-02,10:20:00
1.9653134335192397,2007-02-02,10:30:00
0.3063886466110293,2007-02-02,10:40:00
1.8974707553778487,2007-02-02,10:50:00
